job_order_id,product_id,product_name,customer_id,order_date,due_date,priority,quantity,status
JOB-00271,PRD-002,Gear Assembly,CUS-002,2025-06-10,2025-06-24,Standard,2,Completed
JOB-00272,PRD-005,Control Panel Frame,CUS-001,2025-09-05,2025-09-12,Rush,70,Completed
JOB-00273,PRD-005,Control Panel Frame,CUS-005,2025-01-24,2025-02-07,Rush,28,Completed
JOB-00274,PRD-006,Bearing Cap,CUS-003,2024-09-16,2024-09-30,Standard,14,Completed
JOB-00275,PRD-007,Manifold Block,CUS-002,2024-02-13,2024-02-27,Standard,28,Completed
JOB-00276,PRD-004,Motor Shaft,CUS-006,2025-10-10,2025-10-24,Standard,28,Completed
JOB-00277,PRD-003,Pump Housing,CUS-002,2025-04-09,2025-04-23,Standard,70,Completed
JOB-00278,PRD-001,Hydraulic Valve Body,CUS-002,2024-03-11,2024-03-25,Standard,7,Completed
JOB-00279,PRD-005,Control Panel Frame,CUS-008,2025-08-29,2025-09-12,Rush,14,Completed
JOB-00280,PRD-008,Sensor Bracket,CUS-002,2024-11-04,2024-11-18,Standard,1,Completed
JOB-00281,PRD-006,Bearing Cap,CUS-008,2025-02-10,2025-02-24,Standard,14,Completed
JOB-00282,PRD-005,Control Panel Frame,CUS-001,2025-07-18,2025-08-01,Rush,2,Completed
JOB-00283,PRD-001,Hydraulic Valve Body,CUS-003,2024-10-29,2024-11-12,Standard,14,Completed
JOB-00284,PRD-005,Control Panel Frame,CUS-001,2024-06-19,2024-07-03,Standard,14,Completed
JOB-00285,PRD-008,Sensor Bracket,CUS-003,2024-09-06,2024-09-20,Standard,7,Completed
JOB-00286,PRD-007,Manifold Block,CUS-006,2024-11-25,2024-12-02,Rush,14,Completed
JOB-00287,PRD-002,Gear Assembly,CUS-007,2024-02-29,2024-03-14,Standard,28,Completed
JOB-00288,PRD-001,Hydraulic Valve Body,CUS-006,2024-04-19,2024-05-03,Standard,28,Completed
JOB-00289,PRD-007,Manifold Block,CUS-005,2025-08-20,2025-08-27,Rush,7,Completed
JOB-00290,PRD-002,Gear Assembly,CUS-003,2025-04-09,2025-04-23,Rush,14,Completed
JOB-00291,PRD-008,Sensor Bracket,CUS-002,2025-06-02,2025-06-09,Rush,70,Completed
JOB-00292,PRD-007,Manifold Block,CUS-007,2024-12-13,2024-12-16,Critical,2,Completed
JOB-00293,PRD-007,Manifold Block,CUS-005,2025-07-21,2025-07-28,Rush,2,Completed
JOB-00294,PRD-006,Bearing Cap,CUS-002,2024-08-28,2024-09-11,Rush,1,Completed
JOB-00295,PRD-002,Gear Assembly,CUS-006,2024-10-03,2024-10-17,Rush,14,Completed
JOB-00296,PRD-006,Bearing Cap,CUS-004,2024-07-30,2024-08-13,Standard,7,Completed
JOB-00297,PRD-002,Gear Assembly,CUS-003,2024-10-09,2024-10-23,Standard,28,Completed
JOB-00298,PRD-003,Pump Housing,CUS-003,2024-04-17,2024-04-24,Rush,14,Completed
JOB-00299,PRD-008,Sensor Bracket,CUS-006,2025-10-03,2025-10-17,Standard,7,Completed
JOB-00300,PRD-006,Bearing Cap,CUS-008,2024-04-05,2024-04-19,Standard,28,Completed
JOB-00301,PRD-008,Sensor Bracket,CUS-001,2025-01-28,2025-02-11,Standard,28,Completed
JOB-00302,PRD-006,Bearing Cap,CUS-008,2025-03-19,2025-04-02,Rush,7,Completed
JOB-00303,PRD-008,Sensor Bracket,CUS-005,2025-06-11,2025-06-25,Standard,7,Completed
JOB-00304,PRD-002,Gear Assembly,CUS-007,2024-05-08,2024-05-22,Standard,7,Completed
JOB-00305,PRD-008,Sensor Bracket,CUS-008,2024-02-28,2024-03-13,Standard,2,Completed
JOB-00306,PRD-004,Motor Shaft,CUS-003,2025-11-12,2025-11-26,Standard,2,Completed
JOB-00307,PRD-001,Hydraulic Valve Body,CUS-002,2025-05-06,2025-05-20,Standard,70,Completed
JOB-00308,PRD-003,Pump Housing,CUS-008,2025-09-18,2025-10-02,Rush,7,Completed
JOB-00309,PRD-003,Pump Housing,CUS-007,2025-02-07,2025-02-21,Rush,7,Completed
JOB-00310,PRD-007,Manifold Block,CUS-006,2024-03-14,2024-03-21,Rush,14,Completed
JOB-00311,PRD-002,Gear Assembly,CUS-005,2025-07-07,2025-07-21,Rush,14,Completed
JOB-00312,PRD-005,Control Panel Frame,CUS-006,2024-08-01,2024-08-08,Rush,70,Completed
JOB-00313,PRD-002,Gear Assembly,CUS-006,2024-07-19,2024-08-02,Standard,28,Completed
JOB-00314,PRD-005,Control Panel Frame,CUS-003,2025-07-15,2025-07-18,Critical,7,Completed
JOB-00315,PRD-002,Gear Assembly,CUS-006,2025-06-23,2025-07-07,Rush,7,Completed
JOB-00316,PRD-003,Pump Housing,CUS-007,2024-05-13,2024-05-20,Rush,70,Completed
JOB-00317,PRD-006,Bearing Cap,CUS-003,2025-03-18,2025-04-01,Standard,14,Completed
JOB-00318,PRD-004,Motor Shaft,CUS-004,2025-11-26,2025-12-10,Standard,70,Completed
JOB-00319,PRD-004,Motor Shaft,CUS-002,2024-08-08,2024-08-11,Critical,2,Completed
JOB-00320,PRD-005,Control Panel Frame,CUS-001,2024-05-23,2024-05-30,Rush,28,Completed
JOB-00321,PRD-006,Bearing Cap,CUS-007,2024-07-05,2024-07-12,Rush,14,Completed
JOB-00322,PRD-003,Pump Housing,CUS-008,2024-08-23,2024-09-06,Standard,2,Completed
JOB-00323,PRD-001,Hydraulic Valve Body,CUS-008,2024-12-05,2024-12-19,Rush,14,Completed
JOB-00324,PRD-005,Control Panel Frame,CUS-004,2025-10-03,2025-10-10,Rush,14,Completed
JOB-00325,PRD-004,Motor Shaft,CUS-004,2025-11-03,2025-11-17,Standard,1,Completed
JOB-00326,PRD-006,Bearing Cap,CUS-008,2025-09-23,2025-10-07,Standard,7,Completed
JOB-00327,PRD-005,Control Panel Frame,CUS-007,2025-12-19,2025-12-26,Rush,28,Completed
JOB-00328,PRD-003,Pump Housing,CUS-005,2024-07-16,2024-07-19,Critical,7,Completed
JOB-00329,PRD-001,Hydraulic Valve Body,CUS-002,2025-06-16,2025-06-23,Rush,7,Completed
JOB-00330,PRD-002,Gear Assembly,CUS-005,2024-08-16,2024-08-30,Standard,7,Completed
JOB-00331,PRD-008,Sensor Bracket,CUS-007,2024-07-29,2024-08-05,Rush,7,Completed
JOB-00332,PRD-002,Gear Assembly,CUS-008,2024-11-13,2024-11-16,Critical,70,Completed
JOB-00333,PRD-006,Bearing Cap,CUS-001,2025-08-15,2025-08-22,Rush,28,Completed
JOB-00334,PRD-007,Manifold Block,CUS-007,2024-12-03,2024-12-10,Rush,2,Completed
JOB-00335,PRD-002,Gear Assembly,CUS-006,2024-02-08,2024-02-22,Standard,70,Completed
JOB-00336,PRD-002,Gear Assembly,CUS-003,2025-04-24,2025-05-01,Rush,28,Completed
JOB-00337,PRD-003,Pump Housing,CUS-003,2025-11-06,2025-11-20,Standard,7,Completed
JOB-00338,PRD-008,Sensor Bracket,CUS-002,2024-01-08,2024-01-22,Standard,28,Completed
JOB-00339,PRD-001,Hydraulic Valve Body,CUS-007,2024-08-01,2024-08-15,Rush,2,Completed
JOB-00340,PRD-002,Gear Assembly,CUS-005,2024-12-05,2024-12-12,Rush,70,Completed
JOB-00341,PRD-002,Gear Assembly,CUS-008,2025-08-22,2025-09-05,Standard,14,Completed
JOB-00342,PRD-002,Gear Assembly,CUS-001,2025-12-16,2025-12-30,Standard,14,Completed
JOB-00343,PRD-004,Motor Shaft,CUS-007,2025-02-20,2025-02-27,Rush,1,Completed
JOB-00344,PRD-001,Hydraulic Valve Body,CUS-007,2024-12-10,2024-12-17,Rush,28,Completed
JOB-00345,PRD-003,Pump Housing,CUS-006,2024-05-01,2024-05-08,Rush,1,Completed
JOB-00346,PRD-002,Gear Assembly,CUS-001,2025-12-26,2025-12-29,Critical,2,Completed
JOB-00347,PRD-007,Manifold Block,CUS-007,2024-03-01,2024-03-04,Critical,2,Completed
JOB-00348,PRD-006,Bearing Cap,CUS-006,2024-01-23,2024-02-06,Standard,28,Completed
JOB-00349,PRD-002,Gear Assembly,CUS-006,2024-05-28,2024-06-11,Standard,2,Completed
JOB-00350,PRD-003,Pump Housing,CUS-003,2025-04-29,2025-05-13,Standard,70,Completed
JOB-00351,PRD-008,Sensor Bracket,CUS-003,2025-11-17,2025-11-20,Critical,14,Completed
JOB-00352,PRD-003,Pump Housing,CUS-001,2025-10-16,2025-10-30,Standard,1,Completed
JOB-00353,PRD-005,Control Panel Frame,CUS-001,2024-10-11,2024-10-25,Standard,1,Completed
JOB-00354,PRD-006,Bearing Cap,CUS-008,2025-07-23,2025-07-30,Rush,1,Completed
JOB-00355,PRD-005,Control Panel Frame,CUS-005,2024-09-30,2024-10-14,Standard,14,Completed
JOB-00356,PRD-006,Bearing Cap,CUS-006,2024-03-07,2024-03-14,Rush,28,Completed
JOB-00357,PRD-005,Control Panel Frame,CUS-007,2025-06-10,2025-06-24,Standard,2,Completed
JOB-00358,PRD-007,Manifold Block,CUS-006,2025-07-07,2025-07-14,Rush,28,Completed
JOB-00359,PRD-003,Pump Housing,CUS-006,2025-12-12,2025-12-26,Standard,1,Completed
JOB-00360,PRD-005,Control Panel Frame,CUS-002,2025-08-29,2025-09-05,Rush,28,Completed
JOB-00361,PRD-007,Manifold Block,CUS-005,2024-09-13,2024-09-20,Rush,70,Completed
JOB-00362,PRD-006,Bearing Cap,CUS-005,2025-04-14,2025-04-28,Standard,28,Completed
JOB-00363,PRD-005,Control Panel Frame,CUS-003,2025-09-02,2025-09-16,Standard,14,Completed
JOB-00364,PRD-008,Sensor Bracket,CUS-006,2024-02-29,2024-03-14,Standard,28,Completed
JOB-00365,PRD-007,Manifold Block,CUS-002,2024-03-21,2024-04-04,Standard,1,Completed
JOB-00366,PRD-007,Manifold Block,CUS-001,2024-08-15,2024-08-29,Standard,2,Completed
JOB-00367,PRD-003,Pump Housing,CUS-001,2025-09-18,2025-09-21,Critical,2,Completed
JOB-00368,PRD-003,Pump Housing,CUS-006,2025-06-09,2025-06-23,Standard,14,Completed
JOB-00369,PRD-007,Manifold Block,CUS-003,2024-02-15,2024-02-18,Critical,14,Completed
JOB-00370,PRD-008,Sensor Bracket,CUS-008,2025-06-16,2025-06-23,Rush,14,Completed
JOB-00371,PRD-002,Gear Assembly,CUS-007,2025-06-09,2025-06-23,Rush,28,Completed
JOB-00372,PRD-006,Bearing Cap,CUS-002,2024-12-23,2025-01-06,Standard,2,Completed
JOB-00373,PRD-001,Hydraulic Valve Body,CUS-007,2025-12-16,2025-12-23,Rush,14,Completed
JOB-00374,PRD-002,Gear Assembly,CUS-008,2025-01-07,2025-01-21,Standard,2,Completed
JOB-00375,PRD-004,Motor Shaft,CUS-008,2025-02-12,2025-02-15,Critical,7,Completed
JOB-00376,PRD-004,Motor Shaft,CUS-008,2024-04-15,2024-04-29,Standard,14,Completed
JOB-00377,PRD-003,Pump Housing,CUS-002,2025-09-29,2025-10-02,Critical,70,Completed
JOB-00378,PRD-006,Bearing Cap,CUS-005,2024-04-02,2024-04-16,Standard,14,Completed
JOB-00379,PRD-005,Control Panel Frame,CUS-006,2024-09-05,2024-09-08,Critical,1,Completed
JOB-00380,PRD-004,Motor Shaft,CUS-003,2024-10-14,2024-10-28,Standard,14,Completed
JOB-00381,PRD-004,Motor Shaft,CUS-006,2024-02-06,2024-02-13,Rush,1,Completed
JOB-00382,PRD-006,Bearing Cap,CUS-002,2024-07-03,2024-07-17,Standard,28,Completed
JOB-00383,PRD-002,Gear Assembly,CUS-007,2025-11-17,2025-12-01,Standard,14,Completed
JOB-00384,PRD-007,Manifold Block,CUS-003,2024-04-15,2024-04-18,Critical,2,Completed
JOB-00385,PRD-006,Bearing Cap,CUS-008,2025-10-06,2025-10-20,Standard,1,Completed
JOB-00386,PRD-006,Bearing Cap,CUS-003,2024-09-17,2024-10-01,Standard,2,Completed
JOB-00387,PRD-007,Manifold Block,CUS-002,2024-03-19,2024-03-26,Rush,70,Completed
JOB-00388,PRD-003,Pump Housing,CUS-006,2024-08-19,2024-09-02,Rush,7,Completed
JOB-00389,PRD-004,Motor Shaft,CUS-002,2025-02-10,2025-02-24,Standard,28,Completed
JOB-00390,PRD-005,Control Panel Frame,CUS-003,2025-01-28,2025-02-11,Standard,14,Completed
JOB-00391,PRD-005,Control Panel Frame,CUS-003,2024-05-13,2024-05-20,Rush,14,Completed
JOB-00392,PRD-003,Pump Housing,CUS-001,2025-04-28,2025-05-12,Standard,2,Completed
JOB-00393,PRD-001,Hydraulic Valve Body,CUS-004,2025-01-14,2025-01-28,Rush,70,Completed
JOB-00394,PRD-007,Manifold Block,CUS-008,2024-02-13,2024-02-20,Rush,7,Completed
JOB-00395,PRD-005,Control Panel Frame,CUS-008,2025-03-07,2025-03-14,Rush,14,Completed
JOB-00396,PRD-004,Motor Shaft,CUS-005,2025-08-04,2025-08-11,Rush,14,Completed
JOB-00397,PRD-008,Sensor Bracket,CUS-003,2024-03-26,2024-04-09,Standard,14,Completed
JOB-00398,PRD-008,Sensor Bracket,CUS-004,2025-10-27,2025-11-10,Standard,70,Completed
JOB-00399,PRD-006,Bearing Cap,CUS-006,2025-03-24,2025-04-07,Rush,2,Completed
JOB-00400,PRD-006,Bearing Cap,CUS-006,2024-07-04,2024-07-07,Critical,14,Completed
JOB-00401,PRD-002,Gear Assembly,CUS-002,2025-10-29,2025-11-12,Standard,7,Completed
JOB-00402,PRD-005,Control Panel Frame,CUS-002,2024-07-19,2024-08-02,Standard,7,Completed
JOB-00403,PRD-001,Hydraulic Valve Body,CUS-007,2025-07-03,2025-07-17,Rush,2,Completed
JOB-00404,PRD-004,Motor Shaft,CUS-006,2024-08-15,2024-08-18,Critical,2,Completed
JOB-00405,PRD-006,Bearing Cap,CUS-008,2024-08-15,2024-08-29,Rush,7,Completed
JOB-00406,PRD-008,Sensor Bracket,CUS-008,2025-03-17,2025-03-31,Rush,7,Completed
JOB-00407,PRD-001,Hydraulic Valve Body,CUS-008,2025-07-16,2025-07-30,Standard,7,Completed
JOB-00408,PRD-004,Motor Shaft,CUS-001,2025-05-20,2025-06-03,Standard,14,Completed
JOB-00409,PRD-001,Hydraulic Valve Body,CUS-005,2025-11-04,2025-11-18,Standard,14,Completed
JOB-00410,PRD-001,Hydraulic Valve Body,CUS-003,2025-09-09,2025-09-16,Rush,7,Completed
JOB-00411,PRD-005,Control Panel Frame,CUS-006,2025-07-30,2025-08-06,Rush,7,Completed
JOB-00412,PRD-001,Hydraulic Valve Body,CUS-006,2024-10-04,2024-10-18,Standard,2,Completed
JOB-00413,PRD-005,Control Panel Frame,CUS-008,2025-12-23,2026-01-06,Standard,14,Completed
JOB-00414,PRD-005,Control Panel Frame,CUS-003,2024-06-18,2024-06-25,Rush,7,Completed
JOB-00415,PRD-002,Gear Assembly,CUS-006,2025-04-30,2025-05-14,Standard,1,Completed
JOB-00416,PRD-003,Pump Housing,CUS-007,2025-12-30,2026-01-13,Standard,7,Completed
JOB-00417,PRD-001,Hydraulic Valve Body,CUS-006,2024-07-15,2024-07-29,Rush,7,Completed
JOB-00418,PRD-008,Sensor Bracket,CUS-003,2024-07-31,2024-08-14,Rush,2,Completed
JOB-00419,PRD-006,Bearing Cap,CUS-003,2025-04-01,2025-04-08,Rush,14,Completed
JOB-00420,PRD-007,Manifold Block,CUS-006,2025-03-04,2025-03-07,Critical,14,Completed
JOB-00421,PRD-008,Sensor Bracket,CUS-008,2025-03-04,2025-03-18,Rush,14,Completed
JOB-00422,PRD-001,Hydraulic Valve Body,CUS-007,2024-06-05,2024-06-19,Standard,14,Completed
JOB-00423,PRD-005,Control Panel Frame,CUS-008,2024-02-07,2024-02-14,Rush,14,Completed
JOB-00424,PRD-005,Control Panel Frame,CUS-001,2024-11-21,2024-11-24,Critical,7,Completed
JOB-00425,PRD-008,Sensor Bracket,CUS-003,2025-06-27,2025-07-11,Rush,28,Completed
JOB-00426,PRD-004,Motor Shaft,CUS-004,2024-06-05,2024-06-19,Standard,14,Completed
JOB-00427,PRD-001,Hydraulic Valve Body,CUS-003,2025-08-21,2025-09-04,Standard,7,Completed
JOB-00428,PRD-007,Manifold Block,CUS-008,2025-08-11,2025-08-18,Rush,14,Completed
JOB-00429,PRD-001,Hydraulic Valve Body,CUS-006,2024-10-23,2024-10-30,Rush,7,Completed
JOB-00430,PRD-008,Sensor Bracket,CUS-003,2025-03-25,2025-04-08,Standard,14,Completed
JOB-00431,PRD-008,Sensor Bracket,CUS-006,2025-05-05,2025-05-12,Rush,14,Completed
JOB-00432,PRD-005,Control Panel Frame,CUS-004,2024-10-01,2024-10-08,Rush,28,Completed
JOB-00433,PRD-005,Control Panel Frame,CUS-005,2024-11-18,2024-11-25,Rush,70,Completed
JOB-00434,PRD-005,Control Panel Frame,CUS-006,2025-12-01,2025-12-08,Rush,14,Completed
JOB-00435,PRD-008,Sensor Bracket,CUS-005,2025-01-27,2025-02-10,Rush,14,Completed
JOB-00436,PRD-002,Gear Assembly,CUS-007,2025-06-26,2025-07-10,Standard,28,Completed
JOB-00437,PRD-006,Bearing Cap,CUS-005,2024-07-26,2024-07-29,Critical,7,Completed
JOB-00438,PRD-001,Hydraulic Valve Body,CUS-006,2024-04-22,2024-05-06,Standard,28,Completed
JOB-00439,PRD-008,Sensor Bracket,CUS-004,2025-11-17,2025-12-01,Standard,7,Completed
JOB-00440,PRD-004,Motor Shaft,CUS-005,2025-01-22,2025-01-29,Rush,2,Completed
JOB-00441,PRD-003,Pump Housing,CUS-004,2024-12-09,2024-12-23,Standard,1,Completed
JOB-00442,PRD-001,Hydraulic Valve Body,CUS-004,2024-11-19,2024-11-26,Rush,28,Completed
JOB-00443,PRD-001,Hydraulic Valve Body,CUS-008,2025-04-17,2025-05-01,Standard,1,Completed
JOB-00444,PRD-002,Gear Assembly,CUS-001,2024-07-15,2024-07-29,Standard,7,Completed
JOB-00445,PRD-003,Pump Housing,CUS-008,2025-11-12,2025-11-26,Standard,7,Completed
JOB-00446,PRD-004,Motor Shaft,CUS-006,2025-02-14,2025-02-21,Rush,2,Completed
JOB-00447,PRD-005,Control Panel Frame,CUS-004,2024-05-07,2024-05-14,Rush,7,Completed
JOB-00448,PRD-001,Hydraulic Valve Body,CUS-007,2024-09-06,2024-09-09,Critical,14,Completed
JOB-00449,PRD-003,Pump Housing,CUS-007,2024-02-21,2024-02-24,Critical,1,Completed
JOB-00450,PRD-008,Sensor Bracket,CUS-001,2025-02-18,2025-03-04,Rush,28,Completed
JOB-00451,PRD-001,Hydraulic Valve Body,CUS-006,2024-05-31,2024-06-14,Standard,28,Completed
JOB-00452,PRD-005,Control Panel Frame,CUS-003,2025-12-08,2025-12-22,Rush,7,Completed
JOB-00453,PRD-008,Sensor Bracket,CUS-006,2024-06-10,2024-06-24,Standard,2,Completed
JOB-00454,PRD-003,Pump Housing,CUS-003,2025-01-02,2025-01-09,Rush,14,Completed
JOB-00455,PRD-001,Hydraulic Valve Body,CUS-004,2025-02-26,2025-03-05,Rush,2,Completed
JOB-00456,PRD-003,Pump Housing,CUS-007,2025-08-04,2025-08-11,Rush,7,Completed
JOB-00457,PRD-006,Bearing Cap,CUS-003,2024-05-15,2024-05-29,Rush,70,Completed
JOB-00458,PRD-003,Pump Housing,CUS-001,2024-12-20,2025-01-03,Rush,70,Completed
JOB-00459,PRD-005,Control Panel Frame,CUS-005,2025-10-01,2025-10-15,Standard,28,Completed
JOB-00460,PRD-006,Bearing Cap,CUS-005,2024-01-16,2024-01-30,Standard,7,Completed
JOB-00461,PRD-006,Bearing Cap,CUS-002,2024-03-28,2024-04-11,Rush,14,Completed
JOB-00462,PRD-008,Sensor Bracket,CUS-005,2025-08-04,2025-08-18,Standard,14,Completed
JOB-00463,PRD-002,Gear Assembly,CUS-006,2025-02-26,2025-03-12,Standard,7,Completed
JOB-00464,PRD-004,Motor Shaft,CUS-008,2024-07-09,2024-07-23,Standard,14,Completed
JOB-00465,PRD-003,Pump Housing,CUS-007,2025-06-18,2025-07-02,Standard,1,Completed
JOB-00466,PRD-008,Sensor Bracket,CUS-004,2024-11-07,2024-11-21,Standard,2,Completed
JOB-00467,PRD-002,Gear Assembly,CUS-002,2025-06-02,2025-06-16,Rush,14,Completed
JOB-00468,PRD-002,Gear Assembly,CUS-004,2025-12-24,2026-01-07,Standard,2,Completed
JOB-00469,PRD-003,Pump Housing,CUS-002,2025-09-24,2025-10-08,Rush,2,Completed
JOB-00470,PRD-004,Motor Shaft,CUS-002,2025-12-01,2025-12-08,Rush,28,Completed
JOB-00471,PRD-008,Sensor Bracket,CUS-003,2025-10-10,2025-10-17,Rush,70,Completed
JOB-00472,PRD-007,Manifold Block,CUS-008,2024-03-22,2024-04-05,Standard,14,Completed
JOB-00473,PRD-005,Control Panel Frame,CUS-005,2025-07-21,2025-07-28,Rush,28,Completed
JOB-00474,PRD-001,Hydraulic Valve Body,CUS-001,2024-04-12,2024-04-19,Rush,70,Completed
JOB-00475,PRD-007,Manifold Block,CUS-001,2024-04-01,2024-04-15,Standard,2,Completed
JOB-00476,PRD-002,Gear Assembly,CUS-001,2025-11-06,2025-11-09,Critical,7,Completed
JOB-00477,PRD-005,Control Panel Frame,CUS-007,2024-07-11,2024-07-25,Standard,7,Completed
JOB-00478,PRD-006,Bearing Cap,CUS-008,2025-07-01,2025-07-04,Critical,1,Completed
JOB-00479,PRD-007,Manifold Block,CUS-006,2024-07-09,2024-07-23,Standard,28,Completed
JOB-00480,PRD-002,Gear Assembly,CUS-003,2025-07-16,2025-07-30,Rush,7,Completed
JOB-00481,PRD-004,Motor Shaft,CUS-005,2024-02-01,2024-02-08,Rush,7,Completed
JOB-00482,PRD-008,Sensor Bracket,CUS-007,2025-08-29,2025-09-12,Standard,2,Completed
JOB-00483,PRD-004,Motor Shaft,CUS-003,2025-05-09,2025-05-23,Standard,2,Completed
JOB-00484,PRD-005,Control Panel Frame,CUS-001,2024-06-10,2024-06-24,Standard,70,Completed
JOB-00485,PRD-007,Manifold Block,CUS-004,2024-01-23,2024-01-30,Rush,1,Completed
JOB-00486,PRD-004,Motor Shaft,CUS-008,2024-02-16,2024-03-01,Rush,2,Completed
JOB-00487,PRD-001,Hydraulic Valve Body,CUS-007,2024-03-04,2024-03-18,Standard,7,Completed
JOB-00488,PRD-008,Sensor Bracket,CUS-001,2024-11-06,2024-11-20,Standard,7,Completed
JOB-00489,PRD-003,Pump Housing,CUS-004,2025-02-18,2025-02-25,Rush,14,Completed
JOB-00490,PRD-006,Bearing Cap,CUS-004,2025-04-03,2025-04-17,Standard,7,Completed
JOB-00491,PRD-005,Control Panel Frame,CUS-007,2024-11-12,2024-11-15,Critical,1,Completed
JOB-00492,PRD-005,Control Panel Frame,CUS-007,2024-09-06,2024-09-20,Standard,2,Completed
JOB-00493,PRD-008,Sensor Bracket,CUS-007,2025-05-07,2025-05-21,Rush,28,Completed
JOB-00494,PRD-006,Bearing Cap,CUS-003,2025-08-07,2025-08-21,Rush,14,Completed
JOB-00495,PRD-005,Control Panel Frame,CUS-004,2025-11-07,2025-11-21,Standard,14,Completed
JOB-00496,PRD-004,Motor Shaft,CUS-008,2024-07-24,2024-08-07,Standard,14,Completed
JOB-00497,PRD-001,Hydraulic Valve Body,CUS-003,2025-08-19,2025-09-02,Standard,28,Completed
JOB-00498,PRD-007,Manifold Block,CUS-006,2024-10-17,2024-10-31,Standard,1,Completed
JOB-00499,PRD-002,Gear Assembly,CUS-002,2025-06-13,2025-06-16,Critical,7,Completed
JOB-00500,PRD-004,Motor Shaft,CUS-001,2025-06-24,2025-07-08,Standard,14,Completed
JOB-00501,PRD-002,Gear Assembly,CUS-008,2024-11-06,2024-11-20,Rush,7,Completed
JOB-00502,PRD-004,Motor Shaft,CUS-005,2025-04-21,2025-04-28,Rush,28,Completed
JOB-00503,PRD-001,Hydraulic Valve Body,CUS-002,2024-09-27,2024-10-11,Standard,7,Completed
JOB-00504,PRD-008,Sensor Bracket,CUS-007,2024-10-18,2024-10-25,Rush,28,Completed
JOB-00505,PRD-004,Motor Shaft,CUS-007,2025-02-07,2025-02-21,Standard,28,Completed
JOB-00506,PRD-008,Sensor Bracket,CUS-005,2025-05-28,2025-06-11,Standard,14,Completed
JOB-00507,PRD-005,Control Panel Frame,CUS-008,2025-12-12,2025-12-26,Standard,70,Completed
JOB-00508,PRD-002,Gear Assembly,CUS-006,2025-11-03,2025-11-10,Rush,14,Completed
JOB-00509,PRD-004,Motor Shaft,CUS-001,2025-08-14,2025-08-28,Standard,28,Completed
JOB-00510,PRD-004,Motor Shaft,CUS-005,2024-01-23,2024-01-30,Rush,7,Completed
JOB-00511,PRD-007,Manifold Block,CUS-006,2024-10-07,2024-10-21,Standard,7,Completed
JOB-00512,PRD-004,Motor Shaft,CUS-008,2024-12-17,2024-12-31,Rush,14,Completed
JOB-00513,PRD-006,Bearing Cap,CUS-008,2025-12-01,2025-12-15,Standard,2,Completed
JOB-00514,PRD-008,Sensor Bracket,CUS-003,2025-05-19,2025-06-02,Standard,7,Completed
JOB-00515,PRD-003,Pump Housing,CUS-003,2025-12-01,2025-12-08,Rush,70,Completed
JOB-00516,PRD-001,Hydraulic Valve Body,CUS-001,2024-04-16,2024-04-30,Standard,14,Completed
JOB-00517,PRD-001,Hydraulic Valve Body,CUS-002,2024-11-26,2024-12-10,Standard,2,Completed
JOB-00518,PRD-003,Pump Housing,CUS-008,2025-12-24,2026-01-07,Rush,7,Completed
JOB-00519,PRD-006,Bearing Cap,CUS-008,2025-11-21,2025-12-05,Rush,2,Completed
JOB-00520,PRD-001,Hydraulic Valve Body,CUS-001,2025-08-12,2025-08-26,Standard,1,Completed
JOB-00521,PRD-001,Hydraulic Valve Body,CUS-005,2025-01-28,2025-02-11,Standard,70,Completed
JOB-00522,PRD-001,Hydraulic Valve Body,CUS-003,2025-09-08,2025-09-22,Standard,7,Completed
JOB-00523,PRD-002,Gear Assembly,CUS-004,2024-07-31,2024-08-03,Critical,7,Completed
JOB-00524,PRD-004,Motor Shaft,CUS-006,2024-12-26,2025-01-09,Standard,14,Completed
JOB-00525,PRD-005,Control Panel Frame,CUS-006,2024-04-22,2024-04-29,Rush,1,Completed
JOB-00526,PRD-007,Manifold Block,CUS-004,2024-12-13,2024-12-27,Standard,7,Completed
JOB-00527,PRD-005,Control Panel Frame,CUS-001,2024-04-24,2024-05-01,Rush,14,Completed
JOB-00528,PRD-002,Gear Assembly,CUS-008,2025-06-24,2025-07-08,Standard,14,Completed
JOB-00529,PRD-001,Hydraulic Valve Body,CUS-002,2024-09-02,2024-09-09,Rush,70,Completed
JOB-00530,PRD-008,Sensor Bracket,CUS-002,2025-04-18,2025-04-25,Rush,14,Completed
JOB-00531,PRD-001,Hydraulic Valve Body,CUS-005,2025-11-11,2025-11-25,Standard,7,Completed
JOB-00532,PRD-001,Hydraulic Valve Body,CUS-001,2025-02-05,2025-02-08,Critical,28,Completed
JOB-00533,PRD-003,Pump Housing,CUS-001,2025-03-26,2025-03-29,Critical,70,Completed
JOB-00534,PRD-004,Motor Shaft,CUS-002,2025-07-23,2025-08-06,Rush,14,Completed
JOB-00535,PRD-005,Control Panel Frame,CUS-007,2024-12-10,2024-12-24,Standard,70,Completed
JOB-00536,PRD-006,Bearing Cap,CUS-002,2024-07-18,2024-08-01,Rush,28,Completed
JOB-00537,PRD-006,Bearing Cap,CUS-004,2025-09-17,2025-10-01,Standard,28,Completed
JOB-00538,PRD-002,Gear Assembly,CUS-006,2025-07-22,2025-08-05,Standard,2,Completed
JOB-00539,PRD-001,Hydraulic Valve Body,CUS-008,2025-10-07,2025-10-14,Rush,14,Completed
JOB-00540,PRD-004,Motor Shaft,CUS-007,2025-06-20,2025-07-04,Standard,7,Completed
